"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65G47/084","{grouping articles in a predetermined 2-dimensional pattern}","","Comprising individual load carriers which are movably mountedBy varying the speedsDevices having endless travelling belts or chains equipped with article-engaging elements The layers being transferred as a whole ","B65G17/005|B65G47/31|B65G47/841|B65G57/24","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/086","{cubiform articles}","","Comprising individual load carriers which are movably mountedBy varying the speedsDevices having endless travelling belts or chains equipped with article-engaging elements The layers being transferred as a whole ","B65G17/005|B65G47/31|B65G47/841|B65G57/24","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/088","{cylindrical articles}","","Comprising individual load carriers which are movably mountedBy varying the speedsDevices having endless travelling belts or chains equipped with article-engaging elements The layers being transferred as a whole ","B65G17/005|B65G47/31|B65G47/841|B65G57/24","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1407","{the articles being fed from a container, e.g. a bowl}","","For bars or long objectsFeeding articles, e.g. screws, springs, from a container to machines The walls being deformable ","B21B39/002|B23P19/001|B65D88/62","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1414","{by means of movement of at least the whole wall of the container}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1421","{Vibratory movement}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1428","{rotating movement}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1435","{using the centrifugal effect to arrange or orientate the articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/145","{Jigging or reciprocating movement}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1457","{Rotating movement in the plane of the rotating part}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1464","{using the centrifugal effect to arrange or orientate the articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1471","{Movement in one direction, substantially outwards}","","Having impellers Using pocketed conveyors Caps","B65G25/08|B65B35/08|B67B3/06","","","","This place covers: Only a plurality of articles moving out simultaneously Illustrative example of subject matter classified in this group:"
"B65G47/1478","{by means of pick-up devices, the container remaining immobile}","","","","","","","This place covers: Only a single article picked up at once Illustrative example of subject matter classified in this group:"
"B65G47/1485","{using suction or magnetic forces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/1492","{the articles being fed from a feeding conveyor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/18","Arrangements or applications of hoppers or chutes","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/19","having means for controlling material flow, e.g. to prevent overloading","","Emptying using belt or chain conveyorsControlling feed or discharge by weighing a continuous stream of material","B65G65/42|G01G11/08","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/20","the hoppers or chutes being movable","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/22","Devices influencing the relative position or the attitude of articles during transit by conveyors  (during feeding B65G47/14)","B65G47/14","For changing the relative position of the articles - ","B65G47/26|B65G47/31","Difference between aligning and orientating:","","","This place covers: Only for arranging (NOT orientating), e.g. aligning ""disordered"" articles on the conveyor Illustrative example of subject matter classified in this group:"
"B65G47/24","orientating the articles","","","","","","","This place covers: The articles have various orientations before the orientating process Illustrative example of subject matter classified in this group:"
"B65G47/244","by turning them about an axis substantially perpendicular to the conveying plane","","Cubiform articles ","B65G47/086","","","","This place covers: The articles have the same oritentation before the oritentating process Illustrative example of subject matter classified in this group:"
"B65G47/2445","{by means of at least two co-operating endless conveying elements}","","The load being conveyed between the belts ","B65G15/14","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G47/248","by turning over or inverting them  (B65G47/244 takes precedence)","B65G47/244","By turning over or inverting them during transit ","B65G47/244","","","","This place covers: Only when (1) the article does NOT remain on the conveyor onto which is fed, (2) a separate conveyor or (3) an intersection between conveyors - does the function of turning Illustrative example of subject matter classified in this group:"
